date,time,message
8/26/2017,26:17.4,"/private/var/mobile/Containers/Data/Application/B099E4A5-DB02-4DCF-9D30-29F281DA2B26/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0104_v00.12.02.24_20170531_ln01.pro.fw.sig, size 32192"
8/26/2017,26:17.4,"/private/var/mobile/Containers/Data/Application/B099E4A5-DB02-4DCF-9D30-29F281DA2B26/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0104_v00.09.01.85_20161221_ln02.pro.fw.sig, size 61472"
8/26/2017,26:17.4,"/private/var/mobile/Containers/Data/Application/B099E4A5-DB02-4DCF-9D30-29F281DA2B26/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0106_v01.37.51.00_20170620.pro.fw.sig, size 41707808"
8/26/2017,26:17.4,"/private/var/mobile/Containers/Data/Application/B099E4A5-DB02-4DCF-9D30-29F281DA2B26/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0805_v01.01.00.74_20170612.pro.fw.sig, size 2939360"
8/26/2017,26:17.4,"/private/var/mobile/Containers/Data/Application/B099E4A5-DB02-4DCF-9D30-29F281DA2B26/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0804_v00.01.02.05_20161103.pro.fw.sig, size 25792"
8/26/2017,26:17.4,"/private/var/mobile/Containers/Data/Application/B099E4A5-DB02-4DCF-9D30-29F281DA2B26/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0803_v00.00.02.03_20170417.pro.fw.sig, size 61888"
8/26/2017,26:17.4,"/private/var/mobile/Containers/Data/Application/B099E4A5-DB02-4DCF-9D30-29F281DA2B26/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0802_v00.02.00.00_20170522.pro.fw.sig, size 10724160"
8/26/2017,26:17.4,"/private/var/mobile/Containers/Data/Application/B099E4A5-DB02-4DCF-9D30-29F281DA2B26/tmp/F2593A396A3D8EE89E5505309BE6210A/01.01.0010.cfg.sig, size 5376"
8/26/2017,26:17.4,}
8/26/2017,26:18.7,"upgrader state: 1, progress: 0.00"
8/26/2017,26:18.7,"group upgrader state: 1, progress: 0.00"
8/26/2017,26:18.7,"upgrade manager state 1, progress: 0.000000"
8/26/2017,26:19.0,"upgrade manager state 1, progress: 0.000000"
8/26/2017,26:19.0,receive length 980
8/26/2017,26:19.0,"upgrade manager state 2, progress: 0.000000"
8/26/2017,26:20.2,"upgrade manager state 2, progress: 0.002813"
8/26/2017,26:21.4,"upgrade manager state 2, progress: 0.005626"
8/26/2017,26:22.0,"upgrader state: 2, progress: 0.01"
8/26/2017,26:22.0,"group upgrader state: 2, progress: 0.01"
8/26/2017,26:22.5,"upgrade manager state 2, progress: 0.008440"
8/26/2017,26:23.8,"upgrade manager state 2, progress: 0.011253"
8/26/2017,26:25.0,"upgrader state: 2, progress: 0.01"
8/26/2017,26:25.0,"group upgrader state: 2, progress: 0.01"
8/26/2017,26:25.0,"upgrade manager state 2, progress: 0.014066"
8/26/2017,26:26.2,"upgrade manager state 2, progress: 0.016879"
8/26/2017,26:27.2,"upgrade manager state 2, progress: 0.018286"
8/26/2017,26:28.3,"upgrader state: 2, progress: 0.02"
8/26/2017,26:28.3,"group upgrader state: 2, progress: 0.02"
8/26/2017,26:28.3,"upgrade manager state 2, progress: 0.021099"
8/26/2017,26:29.5,"upgrade manager state 2, progress: 0.023912"
8/26/2017,26:30.7,"upgrade manager state 2, progress: 0.026725"
8/26/2017,26:31.3,"upgrader state: 2, progress: 0.03"
8/26/2017,26:31.3,"group upgrader state: 2, progress: 0.03"
8/26/2017,26:31.9,"upgrade manager state 2, progress: 0.029538"
8/26/2017,26:33.2,"upgrade manager state 2, progress: 0.032352"
8/26/2017,26:34.3,"upgrade manager state 2, progress: 0.035165"
8/26/2017,26:34.3,"upgrader state: 2, progress: 0.04"
8/26/2017,26:34.3,"group upgrader state: 2, progress: 0.04"
8/26/2017,26:35.4,"upgrade manager state 2, progress: 0.037978"
8/26/2017,26:36.6,"upgrade manager state 2, progress: 0.040791"
8/26/2017,26:37.3,"upgrader state: 2, progress: 0.04"
8/26/2017,26:37.3,"group upgrader state: 2, progress: 0.04"
8/26/2017,26:37.8,"upgrade manager state 2, progress: 0.043604"
8/26/2017,26:39.0,"upgrade manager state 2, progress: 0.046417"
8/26/2017,26:40.2,"upgrade manager state 2, progress: 0.049231"
8/26/2017,26:40.7,"upgrader state: 2, progress: 0.05"
8/26/2017,26:40.7,"group upgrader state: 2, progress: 0.05"
8/26/2017,26:41.4,"upgrade manager state 2, progress: 0.052044"
8/26/2017,26:42.6,"upgrade manager state 2, progress: 0.054857"
8/26/2017,26:43.7,"upgrader state: 2, progress: 0.06"
8/26/2017,26:43.7,"group upgrader state: 2, progress: 0.06"
8/26/2017,26:43.7,"upgrade manager state 2, progress: 0.057670"
8/26/2017,26:44.9,"upgrade manager state 2, progress: 0.060483"
8/26/2017,26:46.2,"upgrade manager state 2, progress: 0.063296"
8/26/2017,26:46.7,"upgrader state: 2, progress: 0.06"
8/26/2017,26:46.8,"group upgrader state: 2, progress: 0.06"
8/26/2017,26:47.4,"upgrade manager state 2, progress: 0.066110"
8/26/2017,26:48.5,"upgrade manager state 2, progress: 0.068923"
8/26/2017,26:49.7,"upgrade manager state 2, progress: 0.071736"
8/26/2017,26:49.7,"upgrader state: 2, progress: 0.07"
8/26/2017,26:49.8,"group upgrader state: 2, progress: 0.07"
8/26/2017,26:50.9,"upgrade manager state 2, progress: 0.074549"
8/26/2017,26:52.1,"upgrade manager state 2, progress: 0.077362"
8/26/2017,26:52.8,"upgrader state: 2, progress: 0.08"
8/26/2017,26:52.8,"group upgrader state: 2, progress: 0.08"
8/26/2017,26:53.3,"upgrade manager state 2, progress: 0.080176"
8/26/2017,26:54.5,"upgrade manager state 2, progress: 0.082989"
8/26/2017,26:55.7,"upgrade manager state 2, progress: 0.085802"
8/26/2017,26:55.8,"upgrader state: 2, progress: 0.09"
8/26/2017,26:55.8,"group upgrader state: 2, progress: 0.09"
8/26/2017,26:56.9,"upgrade manager state 2, progress: 0.088615"
8/26/2017,26:58.2,"upgrade manager state 2, progress: 0.091428"
8/26/2017,26:58.8,"upgrader state: 2, progress: 0.09"
8/26/2017,26:58.8,"group upgrader state: 2, progress: 0.09"
8/26/2017,26:59.5,"upgrade manager state 2, progress: 0.094241"
8/26/2017,27:00.7,"upgrade manager state 2, progress: 0.097055"
8/26/2017,27:01.9,"upgrader state: 2, progress: 0.10"
8/26/2017,27:01.9,"group upgrader state: 2, progress: 0.10"
8/26/2017,27:02.0,"upgrade manager state 2, progress: 0.099868"
8/26/2017,27:03.2,"upgrade manager state 2, progress: 0.102681"
8/26/2017,27:04.4,"upgrade manager state 2, progress: 0.105494"
8/26/2017,27:05.0,"upgrader state: 2, progress: 0.11"
8/26/2017,27:05.0,"group upgrader state: 2, progress: 0.11"
8/26/2017,27:05.6,"upgrade manager state 2, progress: 0.108307"
8/26/2017,27:06.8,"upgrade manager state 2, progress: 0.111120"
8/26/2017,27:08.0,"upgrader state: 2, progress: 0.11"
8/26/2017,27:08.0,"group upgrader state: 2, progress: 0.11"
8/26/2017,27:08.0,"upgrade manager state 2, progress: 0.113934"
8/26/2017,27:09.2,"upgrade manager state 2, progress: 0.116747"
8/26/2017,27:10.3,"upgrade manager state 2, progress: 0.119560"
8/26/2017,27:11.0,"upgrader state: 2, progress: 0.12"
8/26/2017,27:11.0,"group upgrader state: 2, progress: 0.12"
8/26/2017,27:12.7,"upgrade manager state 2, progress: 0.122373"
8/26/2017,27:14.3,"upgrader state: 2, progress: 0.12"
8/26/2017,27:14.3,"group upgrader state: 2, progress: 0.12"
8/26/2017,27:14.3,"upgrade manager state 2, progress: 0.123780"
8/26/2017,27:16.9,"upgrade manager state 2, progress: 0.125186"
8/26/2017,27:19.6,"upgrader state: 2, progress: 0.13"
8/26/2017,27:19.6,"group upgrader state: 2, progress: 0.13"
8/26/2017,27:19.6,"upgrade manager state 2, progress: 0.126593"
8/26/2017,27:20.8,"upgrade manager state 2, progress: 0.129406"
8/26/2017,27:22.1,"upgrade manager state 2, progress: 0.132219"
8/26/2017,27:22.7,"upgrader state: 2, progress: 0.13"
8/26/2017,27:22.7,"group upgrader state: 2, progress: 0.13"
8/26/2017,27:23.3,"upgrade manager state 2, progress: 0.135032"
8/26/2017,27:24.8,"upgrade manager state 2, progress: 0.137846"
8/26/2017,27:26.0,"upgrader state: 2, progress: 0.14"
8/26/2017,27:26.0,"group upgrader state: 2, progress: 0.14"
8/26/2017,27:26.0,"upgrade manager state 2, progress: 0.140659"
8/26/2017,27:27.1,"upgrade manager state 2, progress: 0.143472"
8/26/2017,27:28.3,"upgrade manager state 2, progress: 0.146285"
8/26/2017,27:29.0,"upgrader state: 2, progress: 0.15"
8/26/2017,27:29.0,"group upgrader state: 2, progress: 0.15"
8/26/2017,27:29.5,"upgrade manager state 2, progress: 0.149098"
8/26/2017,27:30.7,"upgrade manager state 2, progress: 0.151912"
8/26/2017,27:31.9,"upgrade manager state 2, progress: 0.154725"
8/26/2017,27:32.0,"upgrader state: 2, progress: 0.15"
8/26/2017,27:32.0,"group upgrader state: 2, progress: 0.15"
8/26/2017,27:33.2,"upgrade manager state 2, progress: 0.156131"
8/26/2017,27:34.4,"upgrade manager state 2, progress: 0.158945"
8/26/2017,27:35.0,"upgrader state: 2, progress: 0.16"
8/26/2017,27:35.0,"group upgrader state: 2, progress: 0.16"
8/26/2017,27:35.6,"upgrade manager state 2, progress: 0.161758"
8/26/2017,27:36.8,"upgrade manager state 2, progress: 0.164571"
8/26/2017,27:38.0,"upgrade manager state 2, progress: 0.167384"
8/26/2017,27:38.0,"upgrader state: 2, progress: 0.17"
8/26/2017,27:38.0,"group upgrader state: 2, progress: 0.17"
8/26/2017,27:39.2,"upgrade manager state 2, progress: 0.170197"
8/26/2017,27:40.5,"upgrade manager state 2, progress: 0.171604"
8/26/2017,27:41.0,"upgrader state: 2, progress: 0.17"
8/26/2017,27:41.0,"group upgrader state: 2, progress: 0.17"
8/26/2017,27:41.7,"upgrade manager state 2, progress: 0.174417"
8/26/2017,27:42.9,"upgrade manager state 2, progress: 0.177230"
8/26/2017,27:44.1,"upgrader state: 2, progress: 0.18"
8/26/2017,27:44.1,"group upgrader state: 2, progress: 0.18"
8/26/2017,27:44.1,"upgrade manager state 2, progress: 0.180043"
8/26/2017,27:45.3,"upgrade manager state 2, progress: 0.182857"
8/26/2017,27:46.5,"upgrade manager state 2, progress: 0.185670"
8/26/2017,27:47.1,"upgrader state: 2, progress: 0.19"
8/26/2017,27:47.1,"group upgrader state: 2, progress: 0.19"
8/26/2017,27:48.1,"upgrade manager state 2, progress: 0.188483"
8/26/2017,27:49.2,"upgrade manager state 2, progress: 0.191296"
8/26/2017,27:50.4,"upgrader state: 2, progress: 0.19"
8/26/2017,27:50.4,"group upgrader state: 2, progress: 0.19"
8/26/2017,27:50.4,"upgrade manager state 2, progress: 0.194109"
8/26/2017,27:51.8,"upgrade manager state 2, progress: 0.195516"
8/26/2017,27:53.1,"upgrade manager state 2, progress: 0.198329"
8/26/2017,27:53.8,"upgrader state: 2, progress: 0.20"
8/26/2017,27:53.8,"group upgrader state: 2, progress: 0.20"
8/26/2017,27:54.0,start send upgrade finished pack
8/26/2017,27:54.7,check sum data: <44124dc6 5164db66 04ca8a1a b18d8ce0>
8/26/2017,27:58.0,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,27:58.0,push upgrade progress: 1%
8/26/2017,27:58.0,"upgrader state: 3, progress: 0.21"
8/26/2017,27:58.0,"group upgrader state: 3, progress: 0.21"
8/26/2017,27:58.0,"upgrade manager state 3, progress: 0.208000"
8/26/2017,27:59.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,27:59.9,push upgrade progress: 1%
8/26/2017,27:59.9,"upgrade manager state 3, progress: 0.208000"
8/26/2017,28:01.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:01.9,push upgrade progress: 2%
8/26/2017,28:01.9,"upgrader state: 3, progress: 0.22"
8/26/2017,28:01.9,"group upgrader state: 3, progress: 0.22"
8/26/2017,28:01.9,"upgrade manager state 3, progress: 0.216000"
8/26/2017,28:03.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:03.9,push upgrade progress: 3%
8/26/2017,28:03.9,"upgrade manager state 3, progress: 0.224000"
8/26/2017,28:05.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:05.9,push upgrade progress: 4%
8/26/2017,28:05.9,"upgrader state: 3, progress: 0.23"
8/26/2017,28:05.9,"group upgrader state: 3, progress: 0.23"
8/26/2017,28:05.9,"upgrade manager state 3, progress: 0.232000"
8/26/2017,28:07.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:07.9,push upgrade progress: 5%
8/26/2017,28:07.9,"upgrade manager state 3, progress: 0.240000"
8/26/2017,28:09.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:09.9,push upgrade progress: 6%
8/26/2017,28:09.9,"upgrader state: 3, progress: 0.25"
8/26/2017,28:09.9,"group upgrader state: 3, progress: 0.25"
8/26/2017,28:09.9,"upgrade manager state 3, progress: 0.248000"
8/26/2017,28:11.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:11.9,push upgrade progress: 7%
8/26/2017,28:11.9,"upgrade manager state 3, progress: 0.256000"
8/26/2017,28:13.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:13.5,push upgrade progress: 7%
8/26/2017,28:13.5,"upgrader state: 3, progress: 0.26"
8/26/2017,28:13.5,"group upgrader state: 3, progress: 0.26"
8/26/2017,28:13.5,"upgrade manager state 3, progress: 0.256000"
8/26/2017,28:15.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:15.5,push upgrade progress: 7%
8/26/2017,28:15.5,"upgrade manager state 3, progress: 0.256000"
8/26/2017,28:16.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:16.5,push upgrade progress: 7%
8/26/2017,28:16.5,"upgrader state: 3, progress: 0.26"
8/26/2017,28:16.5,"group upgrader state: 3, progress: 0.26"
8/26/2017,28:18.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:18.5,push upgrade progress: 7%
8/26/2017,28:18.5,"upgrade manager state 3, progress: 0.256000"
8/26/2017,28:19.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:19.5,push upgrade progress: 8%
8/26/2017,28:21.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:21.5,push upgrade progress: 8%
8/26/2017,28:21.5,"upgrader state: 3, progress: 0.26"
8/26/2017,28:21.5,"group upgrader state: 3, progress: 0.26"
8/26/2017,28:21.5,"upgrade manager state 3, progress: 0.264000"
8/26/2017,28:22.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:22.5,push upgrade progress: 9%
8/26/2017,28:24.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:24.5,push upgrade progress: 9%
8/26/2017,28:24.5,"upgrade manager state 3, progress: 0.272000"
8/26/2017,28:25.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:25.5,push upgrade progress: 10%
8/26/2017,28:25.5,"upgrader state: 3, progress: 0.28"
8/26/2017,28:25.5,"group upgrader state: 3, progress: 0.28"
8/26/2017,28:25.5,"upgrade manager state 3, progress: 0.280000"
8/26/2017,28:27.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:27.5,push upgrade progress: 10%
8/26/2017,28:27.5,"upgrade manager state 3, progress: 0.280000"
8/26/2017,28:28.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:28.5,push upgrade progress: 11%
8/26/2017,28:28.5,"upgrade manager state 3, progress: 0.288000"
8/26/2017,28:30.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:30.5,push upgrade progress: 11%
8/26/2017,28:30.5,"upgrader state: 3, progress: 0.29"
8/26/2017,28:30.5,"group upgrader state: 3, progress: 0.29"
8/26/2017,28:30.5,"upgrade manager state 3, progress: 0.288000"
8/26/2017,28:31.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:31.5,push upgrade progress: 12%
8/26/2017,28:33.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:33.5,push upgrade progress: 12%
8/26/2017,28:33.5,"upgrade manager state 3, progress: 0.296000"
8/26/2017,28:34.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:34.5,push upgrade progress: 13%
8/26/2017,28:34.5,"upgrader state: 3, progress: 0.30"
8/26/2017,28:34.5,"group upgrader state: 3, progress: 0.30"
8/26/2017,28:34.5,"upgrade manager state 3, progress: 0.304000"
8/26/2017,28:35.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:35.4,push upgrade progress: 15%
8/26/2017,28:37.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:37.4,push upgrade progress: 15%
8/26/2017,28:37.4,"upgrade manager state 3, progress: 0.320000"
8/26/2017,28:39.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:39.4,push upgrade progress: 16%
8/26/2017,28:39.4,"upgrader state: 3, progress: 0.33"
8/26/2017,28:39.4,"group upgrader state: 3, progress: 0.33"
8/26/2017,28:39.4,"upgrade manager state 3, progress: 0.328000"
8/26/2017,28:41.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:41.4,push upgrade progress: 17%
8/26/2017,28:41.4,"upgrade manager state 3, progress: 0.336000"
8/26/2017,28:43.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:43.4,push upgrade progress: 18%
8/26/2017,28:43.4,"upgrader state: 3, progress: 0.34"
8/26/2017,28:43.4,"group upgrader state: 3, progress: 0.34"
8/26/2017,28:43.4,"upgrade manager state 3, progress: 0.344000"
8/26/2017,28:45.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:45.4,push upgrade progress: 19%
8/26/2017,28:45.4,"upgrade manager state 3, progress: 0.352000"
8/26/2017,28:47.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:47.4,push upgrade progress: 20%
8/26/2017,28:47.4,"upgrader state: 3, progress: 0.36"
8/26/2017,28:47.4,"group upgrader state: 3, progress: 0.36"
8/26/2017,28:47.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,28:49.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:49.4,push upgrade progress: 20%
8/26/2017,28:49.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,28:51.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:51.4,push upgrade progress: 20%
8/26/2017,28:51.4,"upgrader state: 3, progress: 0.36"
8/26/2017,28:51.4,"group upgrader state: 3, progress: 0.36"
8/26/2017,28:51.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,28:53.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:53.4,push upgrade progress: 20%
8/26/2017,28:53.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,28:55.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:55.4,push upgrade progress: 20%
8/26/2017,28:55.4,"upgrader state: 3, progress: 0.36"
8/26/2017,28:55.4,"group upgrader state: 3, progress: 0.36"
8/26/2017,28:55.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,28:57.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:57.4,push upgrade progress: 20%
8/26/2017,28:57.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,28:59.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,28:59.4,push upgrade progress: 20%
8/26/2017,28:59.4,"upgrader state: 3, progress: 0.36"
8/26/2017,28:59.4,"group upgrader state: 3, progress: 0.36"
8/26/2017,28:59.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,29:01.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:01.4,push upgrade progress: 20%
8/26/2017,29:01.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,29:03.0,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:03.0,push upgrade progress: 20%
8/26/2017,29:03.0,"upgrader state: 3, progress: 0.36"
8/26/2017,29:03.0,"group upgrader state: 3, progress: 0.36"
8/26/2017,29:03.0,"upgrade manager state 3, progress: 0.360000"
8/26/2017,29:03.2,"sub module info: modueID: 0x28, firmwareVersion: 01.00.00.82, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:03.2,push upgrade progress: 20%
8/26/2017,29:03.3,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,29:03.3,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,29:03.3,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,29:04.6,wating connect state 0 => 1
8/26/2017,29:07.8,"upgrader state: 3, progress: 0.36"
8/26/2017,29:07.8,"group upgrader state: 3, progress: 0.36"
8/26/2017,29:07.8,"upgrade manager state 3, progress: 0.361333"
8/26/2017,29:09.8,"upgrade manager state 3, progress: 0.364000"
8/26/2017,29:11.8,"upgrader state: 3, progress: 0.37"
8/26/2017,29:11.8,"group upgrader state: 3, progress: 0.37"
8/26/2017,29:11.8,"upgrade manager state 3, progress: 0.366667"
8/26/2017,29:13.8,"upgrade manager state 3, progress: 0.369333"
8/26/2017,29:15.8,"upgrader state: 3, progress: 0.37"
8/26/2017,29:15.8,"group upgrader state: 3, progress: 0.37"
8/26/2017,29:15.8,"upgrade manager state 3, progress: 0.372000"
8/26/2017,29:17.8,"upgrade manager state 3, progress: 0.374667"
8/26/2017,29:19.8,"upgrader state: 3, progress: 0.38"
8/26/2017,29:19.8,"group upgrader state: 3, progress: 0.38"
8/26/2017,29:19.8,"upgrade manager state 3, progress: 0.377333"
8/26/2017,29:21.8,"upgrade manager state 3, progress: 0.380000"
8/26/2017,29:23.8,"upgrader state: 3, progress: 0.38"
8/26/2017,29:23.8,"group upgrader state: 3, progress: 0.38"
8/26/2017,29:23.8,"upgrade manager state 3, progress: 0.382667"
8/26/2017,29:25.8,"upgrade manager state 3, progress: 0.385333"
8/26/2017,29:26.1,connect service
8/26/2017,29:26.1,wating connect state 1 => 0
8/26/2017,29:27.8,"upgrader state: 3, progress: 0.39"
8/26/2017,29:27.8,"group upgrader state: 3, progress: 0.39"
8/26/2017,29:27.8,"upgrade manager state 3, progress: 0.388000"
8/26/2017,29:28.8,"upgrade manager state 3, progress: 0.389333"
8/26/2017,29:30.8,"upgrader state: 3, progress: 0.39"
8/26/2017,29:30.8,"group upgrader state: 3, progress: 0.39"
8/26/2017,29:30.8,"upgrade manager state 3, progress: 0.392000"
8/26/2017,29:32.8,"upgrade manager state 3, progress: 0.394667"
8/26/2017,29:34.8,"upgrader state: 3, progress: 0.40"
8/26/2017,29:34.8,"group upgrader state: 3, progress: 0.40"
8/26/2017,29:34.8,"upgrade manager state 3, progress: 0.397333"
8/26/2017,29:36.8,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:37.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:37.1,push upgrade progress: 23%
8/26/2017,29:39.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:39.1,push upgrade progress: 23%
8/26/2017,29:39.1,"upgrader state: 3, progress: 0.40"
8/26/2017,29:39.1,"group upgrader state: 3, progress: 0.40"
8/26/2017,29:39.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:41.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:41.1,push upgrade progress: 23%
8/26/2017,29:41.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:43.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:43.1,push upgrade progress: 23%
8/26/2017,29:43.1,"upgrader state: 3, progress: 0.40"
8/26/2017,29:43.1,"group upgrader state: 3, progress: 0.40"
8/26/2017,29:43.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:45.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:45.1,push upgrade progress: 23%
8/26/2017,29:45.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:47.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,29:47.1,push upgrade progress: 23%
8/26/2017,29:47.1,"upgrader state: 3, progress: 0.40"
8/26/2017,29:47.1,"group upgrader state: 3, progress: 0.40"
8/26/2017,29:47.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:48.9,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 5%"
8/26/2017,29:48.9,push upgrade progress: 23%
8/26/2017,29:48.9,"upgrade manager state 3, progress: 0.400000"
8/26/2017,29:50.2,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 10%"
8/26/2017,29:50.2,push upgrade progress: 23%
8/26/2017,29:50.2,"upgrader state: 3, progress: 0.40"
8/26/2017,29:50.2,"group upgrader state: 3, progress: 0.40"
8/26/2017,29:50.2,"upgrade manager state 3, progress: 0.400000"
