date,time,message
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_1202_v01.02.00.46_20160918.pro.fw.sig, size 42528"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_1203_v01.02.00.46_20160918.pro.fw.sig, size 42528"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0400_v01.00.00.32_20170329_gb02.pro.fw.sig, size 264480"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0400_v01.00.00.77_20170410_gb01.pro.fw.sig, size 279456"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0401_v01.06.19.17_20170510.pro.fw.sig, size 30112"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0404_v00.00.00.27_20170126.pro.fw.sig, size 88288"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0500_v01.00.01.15_20170426.pro.fw.sig, size 55840"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0501_v00.01.00.09_20160805.pro.fw.sig, size 8576"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_1101_v01.00.00.41_20170415.pro.fw.sig, size 22400"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_1100_v01.00.00.41_20170415.pro.fw.sig, size 22400"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0100_v01.06.15.82_20170619.pro.fw.sig, size 22984480"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0104_v00.12.02.24_20170531_ln01.pro.fw.sig, size 32192"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0104_v00.09.01.85_20161221_ln02.pro.fw.sig, size 61472"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0106_v01.37.51.00_20170620.pro.fw.sig, size 41707808"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0805_v01.01.00.74_20170612.pro.fw.sig, size 2939360"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0804_v00.01.02.05_20161103.pro.fw.sig, size 25792"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0803_v00.00.02.03_20170417.pro.fw.sig, size 61888"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0802_v00.02.00.00_20170522.pro.fw.sig, size 10724160"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/01.01.0010.cfg.sig, size 5376"
8/26/2017,39:28.0,}
8/26/2017,39:31.9,"upgrader state: 1, progress: 0.00"
8/26/2017,39:31.9,"group upgrader state: 1, progress: 0.00"
8/26/2017,39:31.9,"upgrade manager state 1, progress: 0.000000"
8/26/2017,39:32.1,"upgrade manager state 1, progress: 0.000000"
8/26/2017,39:32.1,receive length 980
8/26/2017,39:32.1,"upgrade manager state 2, progress: 0.000000"
8/26/2017,39:33.5,"upgrade manager state 2, progress: 0.002813"
8/26/2017,39:34.8,"upgrade manager state 2, progress: 0.005626"
8/26/2017,39:34.9,"upgrader state: 2, progress: 0.01"
8/26/2017,39:34.9,"group upgrader state: 2, progress: 0.01"
8/26/2017,39:36.2,"upgrade manager state 2, progress: 0.008440"
8/26/2017,39:37.4,"upgrade manager state 2, progress: 0.011253"
8/26/2017,39:38.1,"upgrader state: 2, progress: 0.01"
8/26/2017,39:38.1,"group upgrader state: 2, progress: 0.01"
8/26/2017,39:38.8,"upgrade manager state 2, progress: 0.014066"
8/26/2017,39:40.1,"upgrade manager state 2, progress: 0.016879"
8/26/2017,39:41.5,"upgrader state: 2, progress: 0.02"
8/26/2017,39:41.5,"group upgrader state: 2, progress: 0.02"
8/26/2017,39:41.5,"upgrade manager state 2, progress: 0.019692"
8/26/2017,39:42.8,"upgrade manager state 2, progress: 0.022505"
8/26/2017,39:43.8,"upgrade manager state 2, progress: 0.023912"
8/26/2017,39:44.5,"upgrader state: 2, progress: 0.03"
8/26/2017,39:44.5,"group upgrader state: 2, progress: 0.03"
8/26/2017,39:45.1,"upgrade manager state 2, progress: 0.026725"
8/26/2017,39:46.5,"upgrade manager state 2, progress: 0.029538"
8/26/2017,39:47.9,"upgrader state: 2, progress: 0.03"
8/26/2017,39:47.9,"group upgrader state: 2, progress: 0.03"
8/26/2017,39:47.9,"upgrade manager state 2, progress: 0.032352"
8/26/2017,39:49.2,"upgrade manager state 2, progress: 0.035165"
8/26/2017,39:50.5,"upgrade manager state 2, progress: 0.037978"
8/26/2017,39:51.2,"upgrader state: 2, progress: 0.04"
8/26/2017,39:51.2,"group upgrader state: 2, progress: 0.04"
8/26/2017,39:51.8,"upgrade manager state 2, progress: 0.040791"
8/26/2017,39:53.1,"upgrade manager state 2, progress: 0.043604"
8/26/2017,39:54.5,"upgrader state: 2, progress: 0.05"
8/26/2017,39:54.5,"group upgrader state: 2, progress: 0.05"
8/26/2017,39:54.5,"upgrade manager state 2, progress: 0.046417"
8/26/2017,39:55.8,"upgrade manager state 2, progress: 0.049231"
8/26/2017,39:57.1,"upgrade manager state 2, progress: 0.052044"
8/26/2017,39:57.8,"upgrader state: 2, progress: 0.05"
8/26/2017,39:57.8,"group upgrader state: 2, progress: 0.05"
8/26/2017,39:58.5,"upgrade manager state 2, progress: 0.054857"
8/26/2017,39:59.9,"upgrade manager state 2, progress: 0.057670"
8/26/2017,40:01.1,"upgrader state: 2, progress: 0.06"
8/26/2017,40:01.1,"group upgrader state: 2, progress: 0.06"
8/26/2017,40:01.1,"upgrade manager state 2, progress: 0.060483"
8/26/2017,40:02.5,"upgrade manager state 2, progress: 0.063296"
8/26/2017,40:03.8,"upgrade manager state 2, progress: 0.066110"
8/26/2017,40:04.4,"upgrader state: 2, progress: 0.07"
8/26/2017,40:04.4,"group upgrader state: 2, progress: 0.07"
8/26/2017,40:05.0,"upgrade manager state 2, progress: 0.068923"
8/26/2017,40:06.4,"upgrade manager state 2, progress: 0.071736"
8/26/2017,40:07.7,"upgrader state: 2, progress: 0.07"
8/26/2017,40:07.7,"group upgrader state: 2, progress: 0.07"
8/26/2017,40:07.7,"upgrade manager state 2, progress: 0.074549"
8/26/2017,40:09.1,"upgrade manager state 2, progress: 0.077362"
8/26/2017,40:10.3,"upgrade manager state 2, progress: 0.080176"
8/26/2017,40:11.0,"upgrader state: 2, progress: 0.08"
8/26/2017,40:11.0,"group upgrader state: 2, progress: 0.08"
8/26/2017,40:11.7,"upgrade manager state 2, progress: 0.082989"
8/26/2017,40:13.1,"upgrade manager state 2, progress: 0.085802"
8/26/2017,40:14.4,"upgrader state: 2, progress: 0.09"
8/26/2017,40:14.4,"group upgrader state: 2, progress: 0.09"
8/26/2017,40:14.4,"upgrade manager state 2, progress: 0.088615"
8/26/2017,40:15.7,"upgrade manager state 2, progress: 0.091428"
8/26/2017,40:17.1,"upgrade manager state 2, progress: 0.094241"
8/26/2017,40:17.8,"upgrader state: 2, progress: 0.10"
8/26/2017,40:17.8,"group upgrader state: 2, progress: 0.10"
8/26/2017,40:18.5,"upgrade manager state 2, progress: 0.097055"
8/26/2017,40:19.9,"upgrade manager state 2, progress: 0.099868"
8/26/2017,40:21.3,"upgrader state: 2, progress: 0.10"
8/26/2017,40:21.3,"group upgrader state: 2, progress: 0.10"
8/26/2017,40:21.3,"upgrade manager state 2, progress: 0.102681"
8/26/2017,40:22.6,"upgrade manager state 2, progress: 0.105494"
8/26/2017,40:24.0,"upgrade manager state 2, progress: 0.108307"
8/26/2017,40:24.7,"upgrader state: 2, progress: 0.11"
8/26/2017,40:24.7,"group upgrader state: 2, progress: 0.11"
8/26/2017,40:25.3,"upgrade manager state 2, progress: 0.111120"
8/26/2017,40:26.7,"upgrade manager state 2, progress: 0.113934"
8/26/2017,40:28.0,"upgrader state: 2, progress: 0.12"
8/26/2017,40:28.0,"group upgrader state: 2, progress: 0.12"
8/26/2017,40:28.0,"upgrade manager state 2, progress: 0.116747"
8/26/2017,40:29.3,"upgrade manager state 2, progress: 0.119560"
8/26/2017,40:30.6,"upgrade manager state 2, progress: 0.122373"
8/26/2017,40:31.3,"upgrader state: 2, progress: 0.12"
8/26/2017,40:31.3,"group upgrader state: 2, progress: 0.12"
8/26/2017,40:31.9,"upgrade manager state 2, progress: 0.125186"
8/26/2017,40:33.3,"upgrade manager state 2, progress: 0.128000"
8/26/2017,40:34.6,"upgrader state: 2, progress: 0.13"
8/26/2017,40:34.6,"group upgrader state: 2, progress: 0.13"
8/26/2017,40:34.6,"upgrade manager state 2, progress: 0.130813"
8/26/2017,40:36.0,"upgrade manager state 2, progress: 0.133626"
8/26/2017,40:37.3,"upgrade manager state 2, progress: 0.136439"
8/26/2017,40:38.0,"upgrader state: 2, progress: 0.14"
8/26/2017,40:38.0,"group upgrader state: 2, progress: 0.14"
8/26/2017,40:38.6,"upgrade manager state 2, progress: 0.139252"
8/26/2017,40:39.6,"upgrade manager state 2, progress: 0.140659"
8/26/2017,40:41.0,"upgrade manager state 2, progress: 0.143472"
8/26/2017,40:41.0,"upgrader state: 2, progress: 0.14"
8/26/2017,40:41.0,"group upgrader state: 2, progress: 0.14"
8/26/2017,40:42.3,"upgrade manager state 2, progress: 0.146285"
8/26/2017,40:43.7,"upgrade manager state 2, progress: 0.149098"
8/26/2017,40:44.4,"upgrader state: 2, progress: 0.15"
8/26/2017,40:44.4,"group upgrader state: 2, progress: 0.15"
8/26/2017,40:45.0,"upgrade manager state 2, progress: 0.151912"
8/26/2017,40:46.3,"upgrade manager state 2, progress: 0.154725"
8/26/2017,40:47.7,"upgrader state: 2, progress: 0.16"
8/26/2017,40:47.7,"group upgrader state: 2, progress: 0.16"
8/26/2017,40:47.7,"upgrade manager state 2, progress: 0.157538"
8/26/2017,40:48.9,"upgrade manager state 2, progress: 0.160351"
8/26/2017,40:50.6,"upgrade manager state 2, progress: 0.163164"
8/26/2017,40:50.7,"upgrader state: 2, progress: 0.16"
8/26/2017,40:50.7,"group upgrader state: 2, progress: 0.16"
8/26/2017,40:51.9,"upgrade manager state 2, progress: 0.165977"
8/26/2017,40:53.2,"upgrade manager state 2, progress: 0.168791"
8/26/2017,40:53.9,"upgrader state: 2, progress: 0.17"
8/26/2017,40:53.9,"group upgrader state: 2, progress: 0.17"
8/26/2017,40:54.6,"upgrade manager state 2, progress: 0.171604"
8/26/2017,40:56.0,"upgrade manager state 2, progress: 0.174417"
8/26/2017,40:57.0,"upgrader state: 2, progress: 0.18"
8/26/2017,40:57.0,"group upgrader state: 2, progress: 0.18"
8/26/2017,40:57.0,"upgrade manager state 2, progress: 0.175824"
8/26/2017,40:58.3,"upgrade manager state 2, progress: 0.178637"
8/26/2017,40:59.6,"upgrade manager state 2, progress: 0.181450"
8/26/2017,41:00.3,"upgrader state: 2, progress: 0.18"
8/26/2017,41:00.3,"group upgrader state: 2, progress: 0.18"
8/26/2017,41:01.0,"upgrade manager state 2, progress: 0.184263"
8/26/2017,41:02.3,"upgrade manager state 2, progress: 0.187076"
8/26/2017,41:03.6,"upgrader state: 2, progress: 0.19"
8/26/2017,41:03.6,"group upgrader state: 2, progress: 0.19"
8/26/2017,41:03.6,"upgrade manager state 2, progress: 0.189889"
8/26/2017,41:05.0,"upgrade manager state 2, progress: 0.192703"
8/26/2017,41:06.3,"upgrade manager state 2, progress: 0.195516"
8/26/2017,41:06.9,"upgrader state: 2, progress: 0.20"
8/26/2017,41:06.9,"group upgrader state: 2, progress: 0.20"
8/26/2017,41:07.6,"upgrade manager state 2, progress: 0.198329"
8/26/2017,41:08.4,start send upgrade finished pack
8/26/2017,41:09.1,check sum data: <e02431aa 0cf73a9c d7fc7b4a c7e17fc8>
8/26/2017,41:12.6,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:12.6,push upgrade progress: 1%
8/26/2017,41:12.6,"upgrader state: 3, progress: 0.21"
8/26/2017,41:12.6,"group upgrader state: 3, progress: 0.21"
8/26/2017,41:12.6,"upgrade manager state 3, progress: 0.208000"
8/26/2017,41:14.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:14.5,push upgrade progress: 1%
8/26/2017,41:14.5,"upgrade manager state 3, progress: 0.208000"
8/26/2017,41:16.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:16.5,push upgrade progress: 2%
8/26/2017,41:16.5,"upgrader state: 3, progress: 0.22"
8/26/2017,41:16.5,"group upgrader state: 3, progress: 0.22"
8/26/2017,41:16.5,"upgrade manager state 3, progress: 0.216000"
8/26/2017,41:18.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:18.5,push upgrade progress: 3%
8/26/2017,41:18.5,"upgrade manager state 3, progress: 0.224000"
8/26/2017,41:20.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:20.5,push upgrade progress: 4%
8/26/2017,41:20.5,"upgrader state: 3, progress: 0.23"
8/26/2017,41:20.5,"group upgrader state: 3, progress: 0.23"
8/26/2017,41:20.5,"upgrade manager state 3, progress: 0.232000"
8/26/2017,41:22.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:22.5,push upgrade progress: 5%
8/26/2017,41:22.5,"upgrade manager state 3, progress: 0.240000"
8/26/2017,41:24.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:24.5,push upgrade progress: 6%
8/26/2017,41:24.5,"upgrader state: 3, progress: 0.25"
8/26/2017,41:24.5,"group upgrader state: 3, progress: 0.25"
8/26/2017,41:24.5,"upgrade manager state 3, progress: 0.248000"
8/26/2017,41:26.5,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:26.5,push upgrade progress: 7%
8/26/2017,41:26.5,"upgrade manager state 3, progress: 0.256000"
8/26/2017,41:27.7,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:27.7,push upgrade progress: 7%
8/26/2017,41:27.7,"upgrader state: 3, progress: 0.26"
8/26/2017,41:27.7,"group upgrader state: 3, progress: 0.26"
8/26/2017,41:27.7,"upgrade manager state 3, progress: 0.256000"
8/26/2017,41:29.7,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:29.7,push upgrade progress: 7%
8/26/2017,41:29.7,"upgrade manager state 3, progress: 0.256000"
8/26/2017,41:30.7,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:30.7,push upgrade progress: 7%
8/26/2017,41:30.7,"upgrade manager state 3, progress: 0.256000"
8/26/2017,41:32.7,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:32.7,push upgrade progress: 7%
8/26/2017,41:32.7,"upgrader state: 3, progress: 0.26"
8/26/2017,41:32.7,"group upgrader state: 3, progress: 0.26"
8/26/2017,41:32.7,"upgrade manager state 3, progress: 0.256000"
8/26/2017,41:33.7,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:33.7,push upgrade progress: 8%
8/26/2017,41:35.8,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:35.8,push upgrade progress: 8%
8/26/2017,41:35.8,"upgrader state: 3, progress: 0.26"
8/26/2017,41:35.8,"group upgrader state: 3, progress: 0.26"
8/26/2017,41:35.8,"upgrade manager state 3, progress: 0.264000"
8/26/2017,41:36.7,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:36.7,push upgrade progress: 9%
8/26/2017,41:38.8,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:38.8,push upgrade progress: 9%
8/26/2017,41:38.8,"upgrade manager state 3, progress: 0.272000"
8/26/2017,41:39.7,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:39.7,push upgrade progress: 10%
8/26/2017,41:39.7,"upgrader state: 3, progress: 0.28"
8/26/2017,41:39.7,"group upgrader state: 3, progress: 0.28"
8/26/2017,41:41.1,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:41.1,push upgrade progress: 15%
8/26/2017,41:41.1,"upgrade manager state 3, progress: 0.320000"
8/26/2017,41:43.0,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:43.0,push upgrade progress: 15%
8/26/2017,41:43.0,"upgrader state: 3, progress: 0.32"
8/26/2017,41:43.0,"group upgrader state: 3, progress: 0.32"
8/26/2017,41:43.0,"upgrade manager state 3, progress: 0.320000"
8/26/2017,41:45.1,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:45.1,push upgrade progress: 16%
8/26/2017,41:45.1,"upgrade manager state 3, progress: 0.328000"
8/26/2017,41:47.0,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:47.0,push upgrade progress: 17%
8/26/2017,41:47.0,"upgrader state: 3, progress: 0.34"
8/26/2017,41:47.0,"group upgrader state: 3, progress: 0.34"
8/26/2017,41:47.0,"upgrade manager state 3, progress: 0.336000"
8/26/2017,41:49.0,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:49.0,push upgrade progress: 18%
8/26/2017,41:49.0,"upgrade manager state 3, progress: 0.344000"
8/26/2017,41:51.1,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:51.1,push upgrade progress: 19%
8/26/2017,41:51.1,"upgrader state: 3, progress: 0.35"
8/26/2017,41:51.1,"group upgrader state: 3, progress: 0.35"
8/26/2017,41:51.1,"upgrade manager state 3, progress: 0.352000"
8/26/2017,41:53.1,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:53.1,push upgrade progress: 20%
8/26/2017,41:53.1,"upgrade manager state 3, progress: 0.360000"
8/26/2017,41:55.0,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:55.0,push upgrade progress: 20%
8/26/2017,41:55.0,"upgrader state: 3, progress: 0.36"
8/26/2017,41:55.0,"group upgrader state: 3, progress: 0.36"
8/26/2017,41:55.0,"upgrade manager state 3, progress: 0.360000"
8/26/2017,41:57.0,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:57.1,push upgrade progress: 20%
8/26/2017,41:57.1,"upgrade manager state 3, progress: 0.360000"
8/26/2017,41:59.1,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,41:59.1,push upgrade progress: 20%
8/26/2017,41:59.1,"upgrader state: 3, progress: 0.36"
8/26/2017,41:59.1,"group upgrader state: 3, progress: 0.36"
8/26/2017,41:59.1,"upgrade manager state 3, progress: 0.360000"
8/26/2017,42:00.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,42:00.4,push upgrade progress: 20%
8/26/2017,42:00.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,42:00.6,"sub module info: modueID: 0x28, firmwareVersion: 01.00.00.82, state:Upgrading. (code 1), progress: 0%"
8/26/2017,42:00.6,push upgrade progress: 20%
8/26/2017,42:00.7,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,42:00.7,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,42:00.7,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,42:02.0,wating connect state 0 => 1
8/26/2017,42:05.4,"upgrader state: 3, progress: 0.36"
8/26/2017,42:05.4,"group upgrader state: 3, progress: 0.36"
8/26/2017,42:05.4,"upgrade manager state 3, progress: 0.361333"
8/26/2017,42:07.4,"upgrade manager state 3, progress: 0.364000"
8/26/2017,42:09.4,"upgrader state: 3, progress: 0.37"
8/26/2017,42:09.4,"group upgrader state: 3, progress: 0.37"
8/26/2017,42:09.4,"upgrade manager state 3, progress: 0.366667"
8/26/2017,42:11.4,"upgrade manager state 3, progress: 0.369333"
8/26/2017,42:13.4,"upgrader state: 3, progress: 0.37"
8/26/2017,42:13.4,"group upgrader state: 3, progress: 0.37"
8/26/2017,42:13.4,"upgrade manager state 3, progress: 0.372000"
8/26/2017,42:15.4,"upgrade manager state 3, progress: 0.374667"
8/26/2017,42:17.4,"upgrader state: 3, progress: 0.38"
8/26/2017,42:17.4,"group upgrader state: 3, progress: 0.38"
8/26/2017,42:17.4,"upgrade manager state 3, progress: 0.377333"
8/26/2017,42:19.4,"upgrade manager state 3, progress: 0.380000"
8/26/2017,42:21.4,"upgrader state: 3, progress: 0.38"
8/26/2017,42:21.4,"group upgrader state: 3, progress: 0.38"
8/26/2017,42:21.4,"upgrade manager state 3, progress: 0.382667"
8/26/2017,42:23.4,"upgrade manager state 3, progress: 0.385333"
8/26/2017,42:25.4,connect service
8/26/2017,42:25.4,wating connect state 1 => 0
8/26/2017,42:25.4,"upgrader state: 3, progress: 0.39"
8/26/2017,42:25.4,"group upgrader state: 3, progress: 0.39"
8/26/2017,42:25.4,"upgrade manager state 3, progress: 0.388000"
8/26/2017,42:27.4,"upgrade manager state 3, progress: 0.390667"
8/26/2017,42:28.4,"upgrader state: 3, progress: 0.39"
8/26/2017,42:28.4,"group upgrader state: 3, progress: 0.39"
8/26/2017,42:28.4,"upgrade manager state 3, progress: 0.392000"
8/26/2017,42:30.4,"upgrade manager state 3, progress: 0.394667"
8/26/2017,42:31.4,"upgrade manager state 3, progress: 0.396000"
8/26/2017,42:32.4,"upgrader state: 3, progress: 0.40"
8/26/2017,42:32.4,"group upgrader state: 3, progress: 0.40"
8/26/2017,42:32.4,"upgrade manager state 3, progress: 0.397333"
8/26/2017,42:34.4,"upgrade manager state 3, progress: 0.400000"
8/26/2017,42:35.4,"upgrader state: 3, progress: 0.40"
8/26/2017,42:35.4,"group upgrader state: 3, progress: 0.40"
8/26/2017,42:35.4,"upgrade manager state 3, progress: 0.401333"
8/26/2017,42:35.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,42:35.7,push upgrade progress: 23%
8/26/2017,42:37.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,42:37.7,push upgrade progress: 23%
8/26/2017,42:37.7,"upgrade manager state 3, progress: 0.401333"
8/26/2017,42:39.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,42:39.7,push upgrade progress: 23%
8/26/2017,42:39.7,"upgrader state: 3, progress: 0.40"
8/26/2017,42:39.7,"group upgrader state: 3, progress: 0.40"
8/26/2017,42:39.7,"upgrade manager state 3, progress: 0.401333"
8/26/2017,42:41.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,42:41.7,push upgrade progress: 23%
8/26/2017,42:41.7,"upgrade manager state 3, progress: 0.401333"
8/26/2017,42:43.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,42:43.7,push upgrade progress: 23%
8/26/2017,42:43.7,"upgrader state: 3, progress: 0.40"
8/26/2017,42:43.7,"group upgrader state: 3, progress: 0.40"
8/26/2017,42:43.7,"upgrade manager state 3, progress: 0.401333"
8/26/2017,42:45.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 5%"
8/26/2017,42:45.7,push upgrade progress: 23%
8/26/2017,42:45.7,"upgrade manager state 3, progress: 0.401333"
8/26/2017,42:47.2,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 10%"
8/26/2017,42:47.2,push upgrade progress: 23%
8/26/2017,42:47.2,"upgrader state: 3, progress: 0.40"
8/26/2017,42:47.2,"group upgrader state: 3, progress: 0.40"
8/26/2017,42:47.2,"upgrade manager state 3, progress: 0.401333"
8/26/2017,42:48.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 15%"
8/26/2017,42:48.7,push upgrade progress: 23%
8/26/2017,42:48.7,"upgrade manager state 3, progress: 0.401333"
8/26/2017,42:50.3,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 20%"
8/26/2017,42:50.3,push upgrade progress: 23%
