date,time,message
8/26/2017,34:44.1,"group upgrader state: 2, progress: 0.03"
8/26/2017,34:44.1,"upgrade manager state 2, progress: 0.033758"
8/26/2017,34:45.5,"upgrade manager state 2, progress: 0.036571"
8/26/2017,34:46.8,"upgrade manager state 2, progress: 0.039384"
8/26/2017,34:47.5,"upgrader state: 2, progress: 0.04"
8/26/2017,34:47.5,"group upgrader state: 2, progress: 0.04"
8/26/2017,34:48.2,"upgrade manager state 2, progress: 0.042198"
8/26/2017,34:49.5,"upgrade manager state 2, progress: 0.045011"
8/26/2017,34:50.9,"upgrader state: 2, progress: 0.05"
8/26/2017,34:50.9,"group upgrader state: 2, progress: 0.05"
8/26/2017,34:50.9,"upgrade manager state 2, progress: 0.047824"
8/26/2017,34:52.3,"upgrade manager state 2, progress: 0.050637"
8/26/2017,34:53.6,"upgrade manager state 2, progress: 0.053450"
8/26/2017,34:54.2,"upgrader state: 2, progress: 0.05"
8/26/2017,34:54.2,"group upgrader state: 2, progress: 0.05"
8/26/2017,34:54.9,"upgrade manager state 2, progress: 0.056264"
8/26/2017,34:56.3,"upgrade manager state 2, progress: 0.059077"
8/26/2017,34:57.6,"upgrader state: 2, progress: 0.06"
8/26/2017,34:57.6,"group upgrader state: 2, progress: 0.06"
8/26/2017,34:57.6,"upgrade manager state 2, progress: 0.061890"
8/26/2017,34:59.0,"upgrade manager state 2, progress: 0.064703"
8/26/2017,35:00.4,"upgrade manager state 2, progress: 0.067516"
8/26/2017,35:01.1,"upgrader state: 2, progress: 0.07"
8/26/2017,35:01.1,"group upgrader state: 2, progress: 0.07"
8/26/2017,35:01.8,"upgrade manager state 2, progress: 0.070329"
8/26/2017,35:03.2,"upgrade manager state 2, progress: 0.073143"
8/26/2017,35:04.6,"upgrader state: 2, progress: 0.08"
8/26/2017,35:04.6,"group upgrader state: 2, progress: 0.08"
8/26/2017,35:04.6,"upgrade manager state 2, progress: 0.075956"
8/26/2017,35:05.9,"upgrade manager state 2, progress: 0.078769"
8/26/2017,35:07.3,"upgrade manager state 2, progress: 0.081582"
8/26/2017,35:08.0,"upgrader state: 2, progress: 0.08"
8/26/2017,35:08.0,"group upgrader state: 2, progress: 0.08"
8/26/2017,35:08.7,"upgrade manager state 2, progress: 0.084395"
8/26/2017,35:10.0,"upgrade manager state 2, progress: 0.087208"
8/26/2017,35:11.4,"upgrader state: 2, progress: 0.09"
8/26/2017,35:11.4,"group upgrader state: 2, progress: 0.09"
8/26/2017,35:11.4,"upgrade manager state 2, progress: 0.090022"
8/26/2017,35:12.8,"upgrade manager state 2, progress: 0.092835"
8/26/2017,35:14.3,"upgrade manager state 2, progress: 0.095648"
8/26/2017,35:14.9,"upgrader state: 2, progress: 0.10"
8/26/2017,35:14.9,"group upgrader state: 2, progress: 0.10"
8/26/2017,35:15.6,"upgrade manager state 2, progress: 0.098461"
8/26/2017,35:17.0,"upgrade manager state 2, progress: 0.101274"
8/26/2017,35:18.4,"upgrader state: 2, progress: 0.10"
8/26/2017,35:18.4,"group upgrader state: 2, progress: 0.10"
8/26/2017,35:18.4,"upgrade manager state 2, progress: 0.104088"
8/26/2017,35:19.8,"upgrade manager state 2, progress: 0.106901"
8/26/2017,35:21.2,"upgrade manager state 2, progress: 0.109714"
8/26/2017,35:21.9,"upgrader state: 2, progress: 0.11"
8/26/2017,35:21.9,"group upgrader state: 2, progress: 0.11"
8/26/2017,35:22.6,"upgrade manager state 2, progress: 0.112527"
8/26/2017,35:24.0,"upgrade manager state 2, progress: 0.115340"
8/26/2017,35:25.4,"upgrader state: 2, progress: 0.12"
8/26/2017,35:25.4,"group upgrader state: 2, progress: 0.12"
8/26/2017,35:25.4,"upgrade manager state 2, progress: 0.118153"
8/26/2017,35:26.8,"upgrade manager state 2, progress: 0.120967"
8/26/2017,35:28.1,"upgrade manager state 2, progress: 0.123780"
8/26/2017,35:28.8,"upgrader state: 2, progress: 0.13"
8/26/2017,35:28.8,"group upgrader state: 2, progress: 0.13"
8/26/2017,35:29.5,"upgrade manager state 2, progress: 0.126593"
8/26/2017,35:30.9,"upgrade manager state 2, progress: 0.129406"
8/26/2017,35:32.2,"upgrader state: 2, progress: 0.13"
8/26/2017,35:32.2,"group upgrader state: 2, progress: 0.13"
8/26/2017,35:32.2,"upgrade manager state 2, progress: 0.132219"
8/26/2017,35:33.6,"upgrade manager state 2, progress: 0.135032"
8/26/2017,35:35.0,"upgrade manager state 2, progress: 0.137846"
8/26/2017,35:35.7,"upgrader state: 2, progress: 0.14"
8/26/2017,35:35.7,"group upgrader state: 2, progress: 0.14"
8/26/2017,35:36.4,"upgrade manager state 2, progress: 0.140659"
8/26/2017,35:37.8,"upgrade manager state 2, progress: 0.143472"
8/26/2017,35:39.2,"upgrader state: 2, progress: 0.15"
8/26/2017,35:39.2,"group upgrader state: 2, progress: 0.15"
8/26/2017,35:39.2,"upgrade manager state 2, progress: 0.146285"
8/26/2017,35:41.2,"upgrade manager state 2, progress: 0.149098"
8/26/2017,35:42.5,"upgrader state: 2, progress: 0.15"
8/26/2017,35:42.5,"group upgrader state: 2, progress: 0.15"
8/26/2017,35:42.5,"upgrade manager state 2, progress: 0.151912"
8/26/2017,35:43.9,"upgrade manager state 2, progress: 0.154725"
8/26/2017,35:45.2,"upgrade manager state 2, progress: 0.157538"
8/26/2017,35:45.9,"upgrader state: 2, progress: 0.16"
8/26/2017,35:45.9,"group upgrader state: 2, progress: 0.16"
8/26/2017,35:46.6,"upgrade manager state 2, progress: 0.160351"
8/26/2017,35:48.0,"upgrade manager state 2, progress: 0.163164"
8/26/2017,35:49.3,"upgrader state: 2, progress: 0.17"
8/26/2017,35:49.4,"group upgrader state: 2, progress: 0.17"
8/26/2017,35:49.4,"upgrade manager state 2, progress: 0.165977"
8/26/2017,35:50.6,"upgrade manager state 2, progress: 0.168791"
8/26/2017,35:52.0,"upgrade manager state 2, progress: 0.171604"
8/26/2017,35:52.7,"upgrader state: 2, progress: 0.17"
8/26/2017,35:52.7,"group upgrader state: 2, progress: 0.17"
8/26/2017,35:53.4,"upgrade manager state 2, progress: 0.174417"
8/26/2017,35:54.8,"upgrade manager state 2, progress: 0.177230"
8/26/2017,35:56.2,"upgrader state: 2, progress: 0.18"
8/26/2017,35:56.2,"group upgrader state: 2, progress: 0.18"
8/26/2017,35:56.2,"upgrade manager state 2, progress: 0.180043"
8/26/2017,35:57.6,"upgrade manager state 2, progress: 0.182857"
8/26/2017,35:59.0,"upgrade manager state 2, progress: 0.185670"
8/26/2017,35:59.6,"upgrader state: 2, progress: 0.19"
8/26/2017,35:59.7,"group upgrader state: 2, progress: 0.19"
8/26/2017,36:00.3,"upgrade manager state 2, progress: 0.188483"
8/26/2017,36:01.6,"upgrade manager state 2, progress: 0.191296"
8/26/2017,36:03.0,"upgrader state: 2, progress: 0.19"
8/26/2017,36:03.0,"group upgrader state: 2, progress: 0.19"
8/26/2017,36:03.0,"upgrade manager state 2, progress: 0.194109"
8/26/2017,36:04.4,"upgrade manager state 2, progress: 0.196922"
8/26/2017,36:05.7,"upgrade manager state 2, progress: 0.199736"
8/26/2017,36:05.9,start send upgrade finished pack
8/26/2017,36:06.5,check sum data: <6455fd89 004e7a89 b534bde4 356f2bfa>
8/26/2017,36:09.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:09.9,push upgrade progress: 1%
8/26/2017,36:09.9,"upgrader state: 3, progress: 0.21"
8/26/2017,36:09.9,"group upgrader state: 3, progress: 0.21"
8/26/2017,36:09.9,"upgrade manager state 3, progress: 0.208000"
8/26/2017,36:11.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:11.9,push upgrade progress: 1%
8/26/2017,36:11.9,"upgrade manager state 3, progress: 0.208000"
8/26/2017,36:13.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:13.9,push upgrade progress: 2%
8/26/2017,36:13.9,"upgrader state: 3, progress: 0.22"
8/26/2017,36:13.9,"group upgrader state: 3, progress: 0.22"
8/26/2017,36:13.9,"upgrade manager state 3, progress: 0.216000"
8/26/2017,36:15.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:15.9,push upgrade progress: 3%
8/26/2017,36:15.9,"upgrade manager state 3, progress: 0.224000"
8/26/2017,36:17.9,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:17.9,push upgrade progress: 4%
8/26/2017,36:17.9,"upgrader state: 3, progress: 0.23"
8/26/2017,36:17.9,"group upgrader state: 3, progress: 0.23"
8/26/2017,36:17.9,"upgrade manager state 3, progress: 0.232000"
8/26/2017,36:18.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:18.4,push upgrade progress: 7%
8/26/2017,36:20.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:20.4,push upgrade progress: 7%
8/26/2017,36:20.4,"upgrade manager state 3, progress: 0.256000"
8/26/2017,36:21.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:21.4,push upgrade progress: 7%
8/26/2017,36:21.4,"upgrader state: 3, progress: 0.26"
8/26/2017,36:21.4,"group upgrader state: 3, progress: 0.26"
8/26/2017,36:21.4,"upgrade manager state 3, progress: 0.256000"
8/26/2017,36:23.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:23.4,push upgrade progress: 7%
8/26/2017,36:23.4,"upgrade manager state 3, progress: 0.256000"
8/26/2017,36:24.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:24.4,push upgrade progress: 8%
8/26/2017,36:26.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:26.4,push upgrade progress: 8%
8/26/2017,36:26.4,"upgrader state: 3, progress: 0.26"
8/26/2017,36:26.4,"group upgrader state: 3, progress: 0.26"
8/26/2017,36:26.4,"upgrade manager state 3, progress: 0.264000"
8/26/2017,36:27.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:27.4,push upgrade progress: 9%
8/26/2017,36:29.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:29.4,push upgrade progress: 9%
8/26/2017,36:29.4,"upgrade manager state 3, progress: 0.272000"
8/26/2017,36:30.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:30.4,push upgrade progress: 10%
8/26/2017,36:30.4,"upgrader state: 3, progress: 0.28"
8/26/2017,36:30.4,"group upgrader state: 3, progress: 0.28"
8/26/2017,36:30.4,"upgrade manager state 3, progress: 0.280000"
8/26/2017,36:32.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:32.4,push upgrade progress: 10%
8/26/2017,36:32.4,"upgrade manager state 3, progress: 0.280000"
8/26/2017,36:33.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:33.4,push upgrade progress: 11%
8/26/2017,36:33.4,"upgrader state: 3, progress: 0.29"
8/26/2017,36:33.4,"group upgrader state: 3, progress: 0.29"
8/26/2017,36:33.4,"upgrade manager state 3, progress: 0.288000"
8/26/2017,36:33.6,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:33.6,push upgrade progress: 15%
8/26/2017,36:35.6,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:35.6,push upgrade progress: 15%
8/26/2017,36:35.6,"upgrade manager state 3, progress: 0.320000"
8/26/2017,36:37.6,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:37.6,push upgrade progress: 16%
8/26/2017,36:37.6,"upgrader state: 3, progress: 0.33"
8/26/2017,36:37.6,"group upgrader state: 3, progress: 0.33"
8/26/2017,36:37.6,"upgrade manager state 3, progress: 0.328000"
8/26/2017,36:39.6,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:39.6,push upgrade progress: 17%
8/26/2017,36:39.6,"upgrade manager state 3, progress: 0.336000"
8/26/2017,36:41.6,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:41.6,push upgrade progress: 18%
8/26/2017,36:41.6,"upgrader state: 3, progress: 0.34"
8/26/2017,36:41.6,"group upgrader state: 3, progress: 0.34"
8/26/2017,36:41.6,"upgrade manager state 3, progress: 0.344000"
8/26/2017,36:43.6,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:43.6,push upgrade progress: 19%
8/26/2017,36:43.6,"upgrade manager state 3, progress: 0.352000"
8/26/2017,36:45.6,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:45.6,push upgrade progress: 20%
8/26/2017,36:45.6,"upgrader state: 3, progress: 0.36"
8/26/2017,36:45.6,"group upgrader state: 3, progress: 0.36"
8/26/2017,36:45.6,"upgrade manager state 3, progress: 0.360000"
8/26/2017,36:47.4,"sub module info: modueID: 0x28, firmwareVersion: 00.00.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:47.4,push upgrade progress: 20%
8/26/2017,36:47.4,"upgrade manager state 3, progress: 0.360000"
8/26/2017,36:47.6,"sub module info: modueID: 0x28, firmwareVersion: 01.00.00.82, state:Upgrading. (code 1), progress: 0%"
8/26/2017,36:47.6,push upgrade progress: 20%
8/26/2017,36:47.7,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,36:47.7,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,36:47.7,"Reboot notify from 8, current device type:8, upgrade step: 5"
8/26/2017,36:49.1,wating connect state 0 => 1
8/26/2017,36:51.8,"upgrader state: 3, progress: 0.36"
8/26/2017,36:51.8,"group upgrader state: 3, progress: 0.36"
8/26/2017,36:51.8,"upgrade manager state 3, progress: 0.361333"
8/26/2017,36:53.8,"upgrade manager state 3, progress: 0.364000"
8/26/2017,36:54.8,"upgrade manager state 3, progress: 0.365333"
8/26/2017,36:55.8,"upgrader state: 3, progress: 0.37"
8/26/2017,36:55.8,"group upgrader state: 3, progress: 0.37"
8/26/2017,36:55.8,"upgrade manager state 3, progress: 0.366667"
8/26/2017,36:57.8,"upgrade manager state 3, progress: 0.369333"
8/26/2017,36:59.8,"upgrader state: 3, progress: 0.37"
8/26/2017,36:59.8,"group upgrader state: 3, progress: 0.37"
8/26/2017,36:59.8,"upgrade manager state 3, progress: 0.372000"
8/26/2017,37:01.8,"upgrade manager state 3, progress: 0.374667"
8/26/2017,37:02.8,"upgrader state: 3, progress: 0.38"
8/26/2017,37:03.8,"group upgrader state: 3, progress: 0.38"
8/26/2017,37:03.8,"upgrade manager state 3, progress: 0.377333"
8/26/2017,37:05.8,"upgrade manager state 3, progress: 0.380000"
8/26/2017,37:06.8,"upgrader state: 3, progress: 0.38"
8/26/2017,37:07.8,"group upgrader state: 3, progress: 0.38"
8/26/2017,37:07.8,"upgrade manager state 3, progress: 0.382667"
8/26/2017,37:09.7,connect service
8/26/2017,37:09.7,wating connect state 1 => 0
8/26/2017,37:09.8,"upgrade manager state 3, progress: 0.385333"
8/26/2017,37:10.8,"upgrader state: 3, progress: 0.39"
8/26/2017,37:10.8,"group upgrader state: 3, progress: 0.39"
8/26/2017,37:11.8,"upgrade manager state 3, progress: 0.388000"
8/26/2017,37:12.8,"upgrade manager state 3, progress: 0.389333"
8/26/2017,37:14.8,"upgrader state: 3, progress: 0.39"
8/26/2017,37:14.8,"group upgrader state: 3, progress: 0.39"
8/26/2017,37:14.8,"upgrade manager state 3, progress: 0.392000"
8/26/2017,37:16.8,"upgrade manager state 3, progress: 0.394667"
8/26/2017,37:18.8,"upgrader state: 3, progress: 0.40"
8/26/2017,37:18.8,"group upgrader state: 3, progress: 0.40"
8/26/2017,37:18.8,"upgrade manager state 3, progress: 0.397333"
8/26/2017,37:20.8,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:21.5,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,37:21.5,push upgrade progress: 23%
8/26/2017,37:23.5,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,37:23.5,push upgrade progress: 23%
8/26/2017,37:23.5,"upgrader state: 3, progress: 0.40"
8/26/2017,37:23.5,"group upgrader state: 3, progress: 0.40"
8/26/2017,37:23.5,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:25.5,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,37:25.5,push upgrade progress: 23%
8/26/2017,37:25.5,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:27.5,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 0%"
8/26/2017,37:27.5,push upgrade progress: 23%
8/26/2017,37:27.5,"upgrader state: 3, progress: 0.40"
8/26/2017,37:27.5,"group upgrader state: 3, progress: 0.40"
8/26/2017,37:27.5,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:29.2,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 5%"
8/26/2017,37:29.2,push upgrade progress: 23%
8/26/2017,37:29.2,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:30.5,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 10%"
8/26/2017,37:30.5,push upgrade progress: 23%
8/26/2017,37:30.5,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:31.7,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 15%"
8/26/2017,37:31.7,push upgrade progress: 23%
8/26/2017,37:31.7,"upgrader state: 3, progress: 0.40"
8/26/2017,37:31.7,"group upgrader state: 3, progress: 0.40"
8/26/2017,37:31.7,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:33.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 20%"
8/26/2017,37:33.1,push upgrade progress: 23%
8/26/2017,37:33.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:34.4,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 25%"
8/26/2017,37:34.4,push upgrade progress: 24%
8/26/2017,37:34.4,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:35.6,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 30%"
8/26/2017,37:35.6,push upgrade progress: 24%
8/26/2017,37:35.6,"upgrader state: 3, progress: 0.40"
8/26/2017,37:35.6,"group upgrader state: 3, progress: 0.40"
8/26/2017,37:35.6,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:37.0,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 35%"
8/26/2017,37:37.0,push upgrade progress: 24%
8/26/2017,37:37.0,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:38.2,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 40%"
8/26/2017,37:38.2,push upgrade progress: 24%
8/26/2017,37:38.2,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:39.5,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 45%"
8/26/2017,37:39.5,push upgrade progress: 24%
8/26/2017,37:39.5,"upgrader state: 3, progress: 0.40"
8/26/2017,37:39.5,"group upgrader state: 3, progress: 0.40"
8/26/2017,37:39.5,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:40.9,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 50%"
8/26/2017,37:40.9,push upgrade progress: 24%
8/26/2017,37:40.9,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:42.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,37:42.1,push upgrade progress: 24%
8/26/2017,37:42.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:44.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,37:44.1,push upgrade progress: 24%
8/26/2017,37:44.1,"upgrader state: 3, progress: 0.40"
8/26/2017,37:44.1,"group upgrader state: 3, progress: 0.40"
8/26/2017,37:44.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:46.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,37:46.1,push upgrade progress: 24%
8/26/2017,37:46.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:48.1,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrading. (code 1), progress: 55%"
8/26/2017,37:48.1,push upgrade progress: 24%
8/26/2017,37:48.1,"upgrader state: 3, progress: 0.40"
8/26/2017,37:48.1,"group upgrader state: 3, progress: 0.40"
8/26/2017,37:48.1,"upgrade manager state 3, progress: 0.400000"
8/26/2017,37:48.4,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrade Completed. (code 0), progress: 100%"
8/26/2017,37:48.4,push upgrade progress: 26%
8/26/2017,37:50.4,"sub module info: modueID: 0x09, firmwareVersion: 01.06.00.00, state:Upgrade Completed. (code 0), progress: 100%"
8/26/2017,37:50.4,push upgrade progress: 26%
8/26/2017,37:50.4,"upgrade manager state 3, progress: 0.408000"
8/26/2017,37:51.4,"sub module info: modueID: 0xa3, firmwareVersion: 34.10.00.21, state:Upgrading. (code 1), progress: 0%"
8/26/2017,37:51.4,push upgrade progress: 26%
8/26/2017,37:51.4,"upgrader state: 3, progress: 0.41"
8/26/2017,37:51.4,"group upgrader state: 3, progress: 0.41"
8/26/2017,37:51.4,"upgrade manager state 3, progress: 0.408000"
8/26/2017,37:53.4,"sub module info: modueID: 0xa3, firmwareVersion: 34.10.00.21, state:Upgrading. (code 1), progress: 0%"
8/26/2017,37:53.4,push upgrade progress: 26%
8/26/2017,37:53.4,"upgrade manager state 3, progress: 0.408000"
8/26/2017,37:53.5,"sub module info: modueID: 0xa3, firmwareVersion: 34.10.00.21, state:Version Match. (code 5), progress: 100%"
8/26/2017,37:53.5,push upgrade progress: 29%
8/26/2017,37:55.5,"sub module info: modueID: 0xa3, firmwareVersion: 34.10.00.21, state:Version Match. (code 5), progress: 100%"
8/26/2017,37:55.5,push upgrade progress: 29%
8/26/2017,37:55.5,"upgrader state: 3, progress: 0.43"
8/26/2017,37:55.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,37:55.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,37:56.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,37:56.5,push upgrade progress: 29%
8/26/2017,37:56.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,37:58.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,37:58.5,push upgrade progress: 29%
8/26/2017,37:58.5,"upgrader state: 3, progress: 0.43"
8/26/2017,37:58.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,37:58.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:00.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:00.5,push upgrade progress: 29%
8/26/2017,38:00.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:02.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:02.5,push upgrade progress: 29%
8/26/2017,38:02.5,"upgrader state: 3, progress: 0.43"
8/26/2017,38:02.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,38:02.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:04.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:04.5,push upgrade progress: 29%
8/26/2017,38:04.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:06.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:06.5,push upgrade progress: 29%
8/26/2017,38:06.5,"upgrader state: 3, progress: 0.43"
8/26/2017,38:06.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,38:06.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:08.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:08.5,push upgrade progress: 29%
8/26/2017,38:08.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:10.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:10.5,push upgrade progress: 29%
8/26/2017,38:10.5,"upgrader state: 3, progress: 0.43"
8/26/2017,38:10.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,38:10.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:12.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:12.5,push upgrade progress: 29%
8/26/2017,38:12.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:14.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:14.5,push upgrade progress: 29%
8/26/2017,38:14.5,"upgrader state: 3, progress: 0.43"
8/26/2017,38:14.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,38:14.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:16.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:16.5,push upgrade progress: 29%
8/26/2017,38:16.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:18.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
8/26/2017,38:18.5,push upgrade progress: 29%
8/26/2017,38:18.5,"upgrader state: 3, progress: 0.43"
8/26/2017,38:18.5,"group upgrader state: 3, progress: 0.43"
8/26/2017,38:18.5,"upgrade manager state 3, progress: 0.432000"
8/26/2017,38:20.5,"sub module info: modueID: 0xc3, firmwareVersion: 03.02.35.05, state:Upgrading. (code 1), progress: 0%"
